,media_type,connection_type,id,name,original_price,current_price,url,source,vendor_sku,manufacturer,gb_per_eur,discount,size_tb,eur_per_tb
583,ssd,m2,jimms:182004,"PNY 1TB CS1030 SSD-levy, M.2 2280, PCIe Gen3 x4, 2100/1700 MB/s",56.9,56.9,https://www.jimms.fi/fi/Product/Show/182004/m280cs1030-1tb-rb/pny-1tb-cs1030-ssd-levy-m-2-2280-pcie-gen3-x4-2100-1700-mb-s,jimms,M280CS1030-1TB-RB,PNY,17.996,0.0,1.0,56.9
2288,ssd,sata,proshop:2857838,Kioxia EXCERIA SATA SSD - 960GB,53.39,53.39,https://proshop.fi/SSD/Kioxia-EXCERIA-SATA-SSD-960GB/2857838,proshop,,Kioxia,17.981,0.0,0.94,56.798
1783,hdd,sata,proshop:2823836,"WD Sininen Kovalevy - 2 TB - 2.5"" - SATA-600 - cache",114.19,114.19,https://proshop.fi/Kovalevy/WD-Sininen-Kovalevy-2-TB-25-SATA-600-cache/2823836,proshop,,Western Digital,17.935,0.0,2.0,57.095
1452,hdd,sata,proshop:3094463,"Seagate IronWolf Pro Kovalevy - 14 TB - 3.5"" - 7200 rpm - SATA-600 - cache",800.6,800.6,https://proshop.fi/Kovalevy/Seagate-IronWolf-Pro-Kovalevy-14-TB-35-7200-rpm-SATA-600-cache/3094463,proshop,,Seagate,17.907,0.0,14.0,57.186
1117,hdd,sas,proshop:2939760,"HGST WD Ultrastar DC HC520 HUH721212AL5204 Kovalevy - 12 TB - 3.5"" - 7200 rpm - SAS3 - cache",686.75,686.75,https://proshop.fi/Kovalevy/HGST-WD-Ultrastar-DC-HC520-HUH721212AL5204-Kovalevy-12-TB-35-7200-rpm-SAS3-cache/2939760,proshop,HUH721212AL5204,HGST,17.893,0.0,12.0,57.229
1859,ssd,m2,proshop:2876130,A-Data ADATA XPG SX6000 Pro,114.54,114.54,https://proshop.fi/SSD/A-Data-ADATA-XPG-SX6000-Pro/2876130,proshop,,A-Data,17.88,0.0,2.0,57.27
1865,ssd,sata,proshop:2928951,A-Data ADATA:n lippulaivamalli SU650,28.64,28.64,https://proshop.fi/SSD/A-Data-ADATAn-lippulaivamalli-SU650/2928951,proshop,,A-Data,17.877,0.0,0.5,57.28
128,ssd,sata,verk:638350,Samsung 870 QVO SSD 8 Tt SATA-SSD -kovalevy,458.99,458.99,https://verk.com/638350,verkkokauppa,MZ-77Q8T0BW,Samsung,17.848,0.0,8.0,57.374
262,hdd,sata,jimms:132070,"Toshiba 2TB MG04ACA 3.5"" sisäinen kiintolevy, SATA III 7200rpm",114.9,114.9,https://www.jimms.fi/fi/Product/Show/132070/mg04aca200e/toshiba-2tb-mg04aca-3-5-sisainen-kiintolevy-sata-iii-7200rpm,jimms,MG04ACA200E,Toshiba,17.824,0.0,2.0,57.45
432,ssd,sata,jimms:161989,"KIOXIA 960GB EXCERIA, 2.5"" SSD-levy, SATA III, TLC, 555/540 MB/s",53.9,53.9,https://www.jimms.fi/fi/Product/Show/161989/ltc10z960gg8/kioxia-960gb-exceria-2-5-ssd-levy-sata-iii-tlc-555-540-mb-s,jimms,LTC10Z960GG8,Kioxia,17.811,0.0,0.94,57.34
2013,ssd,m2,proshop:3091250,Crucial P3 PCI-E 3.0 SSD - 4 teratavua,230.04,230.04,https://proshop.fi/SSD/Crucial-P3-PCI-E-30-SSD-4-teratavua/3091250,proshop,,Crucial,17.806,0.0,4.0,57.51
1594,hdd,sata,proshop:2697563,"Toshiba L200 - kiintolevy - 1 TB - SATA 6 Gb/s Kovalevy - 1 TB - 2.5"" - 5400 rpm - SATA-600 - 128 MB cache",57.55,57.55,https://proshop.fi/Kovalevy/Toshiba-L200-kiintolevy-1-TB-SATA-6-Gbs-Kovalevy-1-TB-25-5400-rpm-SATA-600-128-MB-cache/2697563,proshop,,Toshiba,17.793,0.0,1.0,57.55
2859,ssd,m2,proshop:3001409,WD Vihreä SN350 NVMe SSD - 1TB,57.56,57.56,https://proshop.fi/SSD/WD-Vihreae-SN350-NVMe-SSD-1TB/3001409,proshop,,Western Digital,17.79,0.0,1.0,57.56
1517,hdd,sata,proshop:2810458,"Seagate Rautasusi ST4000VNA08 Kovalevy - 4 TB - 3.5"" - 5900 rpm - SATA-600 - 64 MB cache",230.96,230.96,https://proshop.fi/Kovalevy/Seagate-Rautasusi-ST4000VNA08-Kovalevy-4-TB-35-5900-rpm-SATA-600-64-MB-cache/2810458,proshop,ST4000VNA08,Seagate,17.735,0.0,4.0,57.74
1405,hdd,sata,proshop:2790628,Seagate Exos X14 Kovalevy - 12 TB - 7200 rpm - SATA-600 - 256 MB cache,694.18,694.18,https://proshop.fi/Kovalevy/Seagate-Exos-X14-Kovalevy-12-TB-7200-rpm-SATA-600-256-MB-cache/2790628,proshop,,Seagate,17.701,0.0,12.0,57.848
458,ssd,sata,jimms:172554,"Transcend 2TB SSD230S, 2.5"" SSD-levy, SATA III, 560/520 MB/s",115.9,115.9,https://www.jimms.fi/fi/Product/Show/172554/ts2tssd230s/transcend-2tb-ssd230s-2-5-ssd-levy-sata-iii-560-520-mb-s,jimms,TS2TSSD230S,Transcend,17.67,0.0,2.0,57.95
1722,hdd,sata,proshop:2815910,"WD Musta Performance Hard Drive Kovalevy - 6 TB - 3.5"" - 7200 rpm - SATA-600 - cache",348.43,348.43,https://proshop.fi/Kovalevy/WD-Musta-Performance-Hard-Drive-Kovalevy-6-TB-35-7200-rpm-SATA-600-cache/2815910,proshop,,Western Digital,17.633,0.0,6.0,58.072
2214,ssd,m2,proshop:2628891,Intenso SSD M.2 2280 SATA III Top - 512GB,29.06,29.06,https://proshop.fi/SSD/Intenso-SSD-M2-2280-SATA-III-Top-512GB/2628891,proshop,,Intenso,17.619,0.0,0.5,58.12
877,hdd,sata,proshop:2678443,"Fujitsu Liiketoiminnan kannalta kriittinen - kiintolevy - 12 TB - SATA 6 Gb/s Kovalevy - 12 TB - 3.5"" - 7200 rpm - SATA-600 - cache",697.66,697.66,https://proshop.fi/Kovalevy/Fujitsu-Liiketoiminnan-kannalta-kriittinen-kiintolevy-12-TB-SATA-6-Gbs-Kovalevy-12-TB-35-7200-rpm-SATA-600-cache/2678443,proshop,,Fujitsu,17.613,0.0,12.0,58.138
1264,hdd,sata,proshop:2822802,"Lenovo ThinkStation 10TB 7200rpm HDD -ajattelutyöasema Kovalevy - 10 TB - 3.5"" - 7200 rpm - SATA-600 - cache",581.8,581.8,https://proshop.fi/Kovalevy/Lenovo-ThinkStation-10TB-7200rpm-HDD-ajattelutyoeasema-Kovalevy-10-TB-35-7200-rpm-SATA-600-cache/2822802,proshop,,Lenovo,17.601,0.0,10.0,58.18
2311,ssd,sata,proshop:2864188,"Samsung 870 QVO 2,5 tuuman SSD - 8TB",466.73,466.73,https://proshop.fi/SSD/Samsung-870-QVO-25-tuuman-SSD-8TB/2864188,proshop,,Samsung,17.552,0.0,8.0,58.341
591,ssd,m2,jimms:191295,"Corsair 2TB MP600 CORE XT Gen4 PCIe x4 NVMe M.2 SSD -levy, M.2 2280, 5000/4400 MB/s",116.9,116.9,https://www.jimms.fi/fi/Product/Show/191295/cssd-f2000gbmp600cxt/corsair-2tb-mp600-core-xt-gen4-pcie-x4-nvme-m-2-ssd-levy-m-2-2280-5000-4400-mb-s,jimms,CSSD-F2000GBMP600CXT,Corsair,17.519,0.0,2.0,58.45
1881,ssd,m2,proshop:2809092,A-Data XPG GAMMIX S11 Pro M.2 SSD - 2TB,117.17,117.17,https://proshop.fi/SSD/A-Data-XPG-GAMMIX-S11-Pro-M2-SSD-2TB/2809092,proshop,,A-Data,17.479,0.0,2.0,58.585
3026,hdd,sata,dustinhome:5011123640,Toshiba Enterprise Capacity 512E,117.18,117.18,https://www.dustinhome.fi/product/5011123640,dustinhome,MG04ACA200E,Toshiba,17.477,0.0,2.0,58.59
474,ssd,sata,jimms:163461,"Samsung 8TB 870 QVO, 2.5"" SSD-levy, SATA III, MLC, 560/530 MB/s",469.9,469.9,https://www.jimms.fi/fi/Product/Show/163461/mz-77q8t0bw/samsung-8tb-870-qvo-2-5-ssd-levy-sata-iii-mlc-560-530-mb-s,jimms,MZ-77Q8T0BW,Samsung,17.433,0.0,8.0,58.738
3231,ssd,sata,dustinhome:5011071236,Kingston SSDNow A400,55.18,55.18,https://www.dustinhome.fi/product/5011071236,dustinhome,SA400S37/960G,Kingston,17.398,0.0,0.94,58.702
3089,ssd,sata,dustinhome:5011187992,Samsung 870 QVO,460.04,460.04,https://www.dustinhome.fi/product/5011187992,dustinhome,MZ-77Q8T0BW,Samsung,17.39,0.0,7.81,58.904
2856,ssd,sata,proshop:3056166,WD Vihreä,58.89,58.89,https://proshop.fi/SSD/WD-Vihreae/3056166,proshop,,Western Digital,17.388,0.0,1.0,58.89
168,ssd,m2,verk:842581,WD Green SN350 1 Tt M.2 2280 NVMe -SSD-kovalevy,58.99,58.99,https://verk.com/842581,verkkokauppa,WDS100T3G0C,Western Digital,17.359,0.0,1.0,58.99
1750,hdd,sata,proshop:2665373,"WD Purple 121PURZ Kovalevy - 12 TB - 3.5"" - 7200 rpm - SATA-600 - 256 MB cache",710.62,710.62,https://proshop.fi/Kovalevy/WD-Purple-121PURZ-Kovalevy-12-TB-35-7200-rpm-SATA-600-256-MB-cache/2665373,proshop,,Western Digital,17.292,0.0,12.0,59.218
1914,ssd,m2,proshop:3150682,Corsair Force MP600 CORE XT PCI-E 4.0 M.2 - 2TB,118.59,118.59,https://proshop.fi/SSD/Corsair-Force-MP600-CORE-XT-PCI-E-40-M2-2TB/3150682,proshop,,Corsair,17.27,0.0,2.0,59.295
1474,hdd,sata,proshop:2567617,"Seagate IronWolf ST1000VN002 Kovalevy - 1 TB - 3.5"" - 5900 rpm - SATA-600 - 64 MB cache",59.31,59.31,https://proshop.fi/Kovalevy/Seagate-IronWolf-ST1000VN002-Kovalevy-1-TB-35-5900-rpm-SATA-600-64-MB-cache/2567617,proshop,ST1000VN002,Seagate,17.265,0.0,1.0,59.31
1607,hdd,sata,proshop:2499763,"Toshiba MG04ACA Lähivarastointi MG04ACA200E Kovalevy - 2 TB - 3.5"" - 7200 rpm - SATA-600 - 128 MB cache",118.63,118.63,https://proshop.fi/Kovalevy/Toshiba-MG04ACA-Laehivarastointi-MG04ACA200E-Kovalevy-2-TB-35-7200-rpm-SATA-600-128-MB-cache/2499763,proshop,MG04ACA200E,Toshiba,17.264,0.0,2.0,59.315
2217,ssd,sata,proshop:2628885,Intenso SSD SATA III Korkean suorituskyvyn - 480GB,27.86,27.86,https://proshop.fi/SSD/Intenso-SSD-SATA-III-Korkean-suorituskyvyn-480GB/2628885,proshop,,Intenso,17.229,0.0,0.47,59.277
466,ssd,sata,jimms:184618,"A-Data 480GB Ultimate SU630 SSD-levy, 3D NAND, 2.5"", SATA III, 520/450 MB/s",27.9,27.9,https://www.jimms.fi/fi/Product/Show/184618/asu630ss-480gq-r/a-data-480gb-ultimate-su630-ssd-levy-3d-nand-2-5-sata-iii-520-450-mb-s,jimms,ASU630SS-480GQ-R,A-Data,17.204,0.0,0.47,59.362
1874,ssd,sata,proshop:2627916,A-Data Ultimate SU650 SSD - 480GB,27.95,27.95,https://proshop.fi/SSD/A-Data-Ultimate-SU650-SSD-480GB/2627916,proshop,,A-Data,17.174,0.0,0.47,59.468
3226,ssd,m2,dustinhome:5011265678,WD Blue SN570,58.28,58.28,https://www.dustinhome.fi/product/5011265678,dustinhome,WDS100T3B0C,Western Digital,17.159,0.0,0.98,59.469
2589,ssd,m2,proshop:2708322,Team Group Ryhmä MS30 - kiintolevy (SSD) - 512 GB - SATA 6 Gb/s,29.84,29.84,https://proshop.fi/SSD/Team-Group-Ryhmae-MS30-kiintolevy-SSD-512-GB-SATA-6-Gbs/2708322,proshop,,,17.158,0.0,0.5,59.68
1402,hdd,sas,proshop:2816245,"Seagate Exos X14 Kovalevy - 10 TB - 3.5"" - 7200 rpm - SAS3 - 256 MB cache",598.21,598.21,https://proshop.fi/Kovalevy/Seagate-Exos-X14-Kovalevy-10-TB-35-7200-rpm-SAS3-256-MB-cache/2816245,proshop,,Seagate,17.118,0.0,10.0,59.821
486,ssd,sata,jimms:190599,"Western Digital 1TB WD Green, 2.5"" SSD-levy, SATA III, 545 MB/s",59.9,59.9,https://www.jimms.fi/fi/Product/Show/190599/wds100t3g0a/western-digital-1tb-wd-green-2-5-ssd-levy-sata-iii-545-mb-s,jimms,WDS100T3G0A,Western Digital,17.095,0.0,1.0,59.9
617,ssd,m2,jimms:169390,"Transcend 1TB PCIe SSD 110S, M.2 SSD-levy, NVMe PCIe Gen3 x4, 1700/1400 MB/s",59.9,59.9,https://www.jimms.fi/fi/Product/Show/169390/ts1tmte110s/transcend-1tb-pcie-ssd-110s-m-2-ssd-levy-nvme-pcie-gen3-x4-1700-1400-mb-s,jimms,TS1TMTE110S,Transcend,17.095,0.0,1.0,59.9
286,hdd,sata,jimms:73980,"Western Digital 1TB WD10EFRX, WD Red NAS-kiintolevy, 3.5"", SATA 6Gb/s, IntelliPower, 64MB",59.9,59.9,https://www.jimms.fi/fi/Product/Show/73980/wd10efrx/western-digital-1tb-wd10efrx-wd-red-nas-kiintolevy-3-5-sata-6gb-s-intellipower-64mb,jimms,WD10EFRX,Western Digital,17.095,0.0,1.0,59.9
635,ssd,m2,jimms:169394,"Transcend 2TB PCIe SSD 220S, M.2 SSD-levy, NVMe, PCIe Gen3 x4, 3500/2700 MB/s",119.9,119.9,https://www.jimms.fi/fi/Product/Show/169394/ts2tmte220s/transcend-2tb-pcie-ssd-220s-m-2-ssd-levy-nvme-pcie-gen3-x4-3500-2700-mb-s,jimms,TS2TMTE220S,Transcend,17.081,0.0,2.0,59.95
2599,ssd,m2,proshop:2862092,Transcend 220S,119.95,119.95,https://proshop.fi/SSD/Transcend-220S/2862092,proshop,,Transcend,17.074,0.0,2.0,59.975
2017,ssd,m2,proshop:3091257,Crucial P3 Plus - SSD-levy - 1 TB - PCIe 4.0 (NVMe),59.99,59.99,https://proshop.fi/SSD/Crucial-P3-Plus-SSD-levy-1-TB-PCIe-40-NVMe/3091257,proshop,,Crucial,17.07,0.0,1.0,59.99
2706,ssd,m2,proshop:3108150,Transcend MTS825S,60.04,60.04,https://proshop.fi/SSD/Transcend-MTS825S/3108150,proshop,,Transcend,17.055,0.0,1.0,60.04
2306,ssd,sata,proshop:2914943,"Samsung 870 EVO 2,5"" SSD - 4TB",240.59,240.59,https://proshop.fi/SSD/Samsung-870-EVO-25-SSD-4TB/2914943,proshop,,Samsung,17.025,0.0,4.0,60.148
74,hdd,sata,verk:496266,"WD Black 3,5"" 4 Tt SATA-III 7200 RPM 256 Mt -kovalevy",240.99,240.99,https://verk.com/496266,verkkokauppa,WD4005FZBX,Western Digital,16.997,0.0,4.0,60.248
1611,hdd,sata,proshop:2722320,"Toshiba MG04ACA200N - kiintolevy - 2 TB - SATA 6 Gb/s Kovalevy - 2 TB - 3.5"" - 7200 rpm - SATA-600 - 128 MB cache",120.8,120.8,https://proshop.fi/Kovalevy/Toshiba-MG04ACA200N-kiintolevy-2-TB-SATA-6-Gbs-Kovalevy-2-TB-35-7200-rpm-SATA-600-128-MB-cache/2722320,proshop,MG04ACA200N,Toshiba,16.954,0.0,2.0,60.4
3225,ssd,m2,dustinhome:5011303831,Kingston NV2,79.98,59.0,https://www.dustinhome.fi/product/5011303831,dustinhome,SNV2S/1000G,Kingston,16.949,20.98,0.98,60.204
2287,ssd,m2,proshop:3060168,Kioxia EXCERIA G2,60.44,60.44,https://proshop.fi/SSD/Kioxia-EXCERIA-G2/3060168,proshop,,Kioxia,16.942,0.0,1.0,60.44
1807,ssd,m2,proshop:3037006,A-Data ADATA Legend 750,60.52,60.52,https://proshop.fi/SSD/A-Data-ADATA-Legend-750/3037006,proshop,,A-Data,16.92,0.0,1.0,60.52
2256,ssd,m2,proshop:3151201,Kingston NV2 PCI-E 4.0 M.2 NVMe SSD - 4TB,242.59,242.59,https://proshop.fi/SSD/Kingston-NV2-PCI-E-40-M2-NVMe-SSD-4TB/3151201,proshop,,Kingston,16.884,0.0,4.0,60.648
1902,ssd,m2,proshop:2800305,A-Data XPG SX8200 Pro M.2 SSD - 2 teratavua,121.35,121.35,https://proshop.fi/SSD/A-Data-XPG-SX8200-Pro-M2-SSD-2-teratavua/2800305,proshop,,A-Data,16.877,0.0,2.0,60.675
2293,ssd,sata,proshop:3150943,Patriot P220 - SSD - 2 TB - SATA 6Gb/s,121.35,121.35,https://proshop.fi/SSD/Patriot-P220-SSD-2-TB-SATA-6Gbs/3150943,proshop,,Patriot,16.877,0.0,2.0,60.675
2012,ssd,m2,proshop:3091245,Crucial P3 PCI-E 3.0 SSD - 2 teratavua,121.59,121.59,https://proshop.fi/SSD/Crucial-P3-PCI-E-30-SSD-2-teratavua/3091245,proshop,,Crucial,16.843,0.0,2.0,60.795
2310,ssd,sata,proshop:2864187,"Samsung 870 QVO 2,5 tuuman SSD - 4TB",243.59,243.59,https://proshop.fi/SSD/Samsung-870-QVO-25-tuuman-SSD-4TB/2864187,proshop,,Samsung,16.815,0.0,4.0,60.898
373,hdd,sata,jimms:124115,"Seagate 1TB IronWolf, 3.5"" sisäinen kiintolevy, SATA III, 5900rpm, 64MB",60.9,60.9,https://www.jimms.fi/fi/Product/Show/124115/st1000vn002/seagate-1tb-ironwolf-3-5-sisainen-kiintolevy-sata-iii-5900rpm-64mb,jimms,ST1000VN002,Seagate,16.814,0.0,1.0,60.9
625,ssd,m2,jimms:153425,"A-Data 2TB XPG SX8200 PRO SSD-levy, M.2 2280, PCIe 3.0, 3D TLC, 3500/3000 MB/s",121.9,121.9,https://www.jimms.fi/fi/Product/Show/153425/asx8200pnp-2tt-c/a-data-2tb-xpg-sx8200-pro-ssd-levy-m-2-2280-pcie-3-0-3d-tlc-3500-3000-mb-s,jimms,ASX8200PNP-2TT-C,A-Data,16.801,0.0,2.0,60.95
1870,ssd,sata,proshop:2695583,A-Data Ultimate SU630 - 480GB,28.64,28.64,https://proshop.fi/SSD/A-Data-Ultimate-SU630-480GB/2695583,proshop,,A-Data,16.76,0.0,0.47,60.936
1898,ssd,m2,proshop:2685677,A-Data XPG SX6000 Pro M.2 SSD - 1TB,61.19,61.19,https://proshop.fi/SSD/A-Data-XPG-SX6000-Pro-M2-SSD-1TB/2685677,proshop,,A-Data,16.735,0.0,1.0,61.19
2727,ssd,sata,proshop:3135884,"Transcend SSD230S 2,5 tuuman SSD - 4TB",244.89,244.89,https://proshop.fi/SSD/Transcend-SSD230S-25-tuuman-SSD-4TB/3135884,proshop,,Transcend,16.726,0.0,4.0,61.222
433,ssd,sata,jimms:163460,"Samsung 4TB 870 QVO, 2.5"" SSD-levy, SATA III, 560/530 MB/s",244.9,244.9,https://www.jimms.fi/fi/Product/Show/163460/mz-77q4t0bw/samsung-4tb-870-qvo-2-5-ssd-levy-sata-iii-560-530-mb-s,jimms,MZ-77Q4T0BW,Samsung,16.725,0.0,4.0,61.225
2973,hdd,sata,dustinhome:5011299835,Synology HAT5300,244.9,244.9,https://www.dustinhome.fi/product/5011299835,dustinhome,HAT5300-4T,Synology,16.725,0.0,4.0,61.225
3057,hdd,sata,dustinhome:5011182503,Toshiba L200 Slim,61.38,61.38,https://www.dustinhome.fi/product/5011182503,dustinhome,HDWL110EZSTA,Toshiba,16.683,0.0,1.0,61.38
2726,ssd,sata,proshop:2776236,"Transcend SSD230S 2,5 tuuman SSD - 2TB",122.87,122.87,https://proshop.fi/SSD/Transcend-SSD230S-25-tuuman-SSD-2TB/2776236,proshop,,Transcend,16.668,0.0,2.0,61.435
1867,ssd,m2,proshop:3076764,A-Data Legenda 710,30.72,30.72,https://proshop.fi/SSD/A-Data-Legenda-710/3076764,proshop,,A-Data,16.667,0.0,0.5,61.44
1481,hdd,sata,proshop:3147212,"Seagate IronWolf ST2000VNA04 - kiintolevy - 2 TB - SATA 6 Gb/s Kovalevy - 2 TB - 3.5"" - SATA-600 - cache",122.95,122.95,https://proshop.fi/Kovalevy/Seagate-IronWolf-ST2000VNA04-kiintolevy-2-TB-SATA-6-Gbs-Kovalevy-2-TB-35-SATA-600-cache/3147212,proshop,ST2000VNA04,Seagate,16.657,0.0,2.0,61.475
3218,ssd,sata,dustinhome:5011297533,WD Green,60.14,60.14,https://www.dustinhome.fi/product/5011297533,dustinhome,WDS100T3G0A,Western Digital,16.628,0.0,0.98,61.367
3220,ssd,m2,dustinhome:5011297559,WD Greev SN350,60.14,60.14,https://www.dustinhome.fi/product/5011297559,dustinhome,WDS100T3G0C,Western Digital,16.628,0.0,0.98,61.367
3223,ssd,m2,dustinhome:5011301806,Crucial P3,60.14,60.14,https://www.dustinhome.fi/product/5011301806,dustinhome,CT1000P3SSD8,Crucial,16.628,0.0,0.98,61.367
3222,ssd,m2,dustinhome:5011291261,PNY Cs1030 1Tb M.2-nvme SSD,60.14,60.14,https://www.dustinhome.fi/product/5011291261,dustinhome,M280CS1030-1TB-RB,PNY,16.628,0.0,0.98,61.367
1599,hdd,sata,proshop:2515203,"Toshiba L200 Mobile HDD HDWJ110EZSTA Kovalevy - 1 TB - 2.5"" - 5400 rpm - SATA-300 - 8 MB cache",61.62,61.62,https://proshop.fi/Kovalevy/Toshiba-L200-Mobile-HDD-HDWJ110EZSTA-Kovalevy-1-TB-25-5400-rpm-SATA-300-8-MB-cache/2515203,proshop,HDWJ110EZSTA,Toshiba,16.618,0.0,1.0,61.62
431,ssd,sata,jimms:161988,"KIOXIA 480GB EXCERIA, 2.5"" SSD-levy, SATA III, TLC, 555/540 MB/s",28.9,28.9,https://www.jimms.fi/fi/Product/Show/161988/ltc10z480gg8/kioxia-480gb-exceria-2-5-ssd-levy-sata-iii-tlc-555-540-mb-s,jimms,LTC10Z480GG8,Kioxia,16.609,0.0,0.47,61.489
440,ssd,sata,jimms:134067,"PNY 480GB CS900 SSD -levy, 2.5"", SATA III, TLC, 550/500 MB/s",28.9,28.9,https://www.jimms.fi/fi/Product/Show/134067/ssd7cs900-480-pb/pny-480gb-cs900-ssd-levy-2-5-sata-iii-tlc-550-500-mb-s,jimms,SSD7CS900-480-PB,PNY,16.609,0.0,0.47,61.489
2026,ssd,usb,proshop:2932923,Crucial X6 - kiintolevy (SSD) - 4 TB - USB 3.2 Gen 2,247.07,247.07,https://proshop.fi/SSD/Crucial-X6-kiintolevy-SSD-4-TB-USB-32-Gen-2/2932923,proshop,,Crucial,16.578,0.0,4.0,61.768
1060,hdd,sas,proshop:2550655,"HGST Ultrastar He10 SAS 512e SE HUH721010AL5204 Kovalevy - 10 TB - 3.5"" - 7200 rpm - SAS3 - 256 MB cache",618.0,618.0,https://proshop.fi/Kovalevy/HGST-Ultrastar-He10-SAS-512e-SE-HUH721010AL5204-Kovalevy-10-TB-35-7200-rpm-SAS3-256-MB-cache/2550655,proshop,HUH721010AL5204,HGST,16.57,0.0,10.0,61.8
571,ssd,m2,jimms:189466,"Seagate 1TB FireCuda 520, M.2 2280 SSD-levy, PCIe Gen4 x4 NVMe 1.4, 5000/4850 MB/s",61.9,61.9,https://www.jimms.fi/fi/Product/Show/189466/zp1000gv3a012/seagate-1tb-firecuda-520-m-2-2280-ssd-levy-pcie-gen4-x4-nvme-1-4-5000-4850-mb-s,jimms,ZP1000GV3A012,Seagate,16.543,0.0,1.0,61.9
2870,hdd,sata,dustinhome:5011283023,WD Purple WD140PURZ,867.38,867.38,https://www.dustinhome.fi/product/5011283023,dustinhome,WD140PURZ,Western Digital,16.528,0.0,14.0,61.956
3056,hdd,sata,dustinhome:5010820185,WD Red Plus,62.0,62.0,https://www.dustinhome.fi/product/5010820185,dustinhome,WD10EFRX,Western Digital,16.516,0.0,1.0,62.0
3113,ssd,m2,dustinhome:5011333009,Kingston NV2,242.42,242.42,https://www.dustinhome.fi/product/5011333009,dustinhome,SNV2S/4000G,Kingston,16.5,0.0,3.91,62.0
1381,hdd,sata,proshop:2995222,"Seagate Exos 7E10 SATA 2TB, jossa on 512n. Kovalevy - 2 TB - SATA-600 - cache",124.13,124.13,https://proshop.fi/Kovalevy/Seagate-Exos-7E10-SATA-2TB-jossa-on-512n-Kovalevy-2-TB-SATA-600-cache/2995222,proshop,,Seagate,16.499,0.0,2.0,62.065
3260,ssd,sata,dustinhome:5011171710,PNY CS900,29.14,29.14,https://www.dustinhome.fi/product/5011171710,dustinhome,SSD7CS900-480-PB,PNY,16.472,0.0,0.47,62.0
1901,ssd,m2,proshop:2687322,A-Data XPG SX8200 Pro M.2 SSD - 1TB,62.19,62.19,https://proshop.fi/SSD/A-Data-XPG-SX8200-Pro-M2-SSD-1TB/2687322,proshop,,A-Data,16.466,0.0,1.0,62.19
3215,ssd,m2,dustinhome:5011301811,Crucial P3 Plus,60.76,60.76,https://www.dustinhome.fi/product/5011301811,dustinhome,CT1000P3PSSD8,Crucial,16.458,0.0,0.98,62.0
1497,hdd,sata,proshop:2995228,Seagate kiintolevy - 4 teratavua Kovalevy - 4 TB - 7200 rpm - SATA-600 - cache,248.99,248.99,https://proshop.fi/Kovalevy/Seagate-kiintolevy-4-teratavua-Kovalevy-4-TB-7200-rpm-SATA-600-cache/2995228,proshop,,Seagate,16.45,0.0,4.0,62.248
2321,ssd,m2,proshop:2927291,Samsung 980 SSD PCIe 3.0 NVMe M.2 - 1TB,62.27,62.27,https://proshop.fi/SSD/Samsung-980-SSD-PCIe-30-NVMe-M2-1TB/2927291,proshop,,Samsung,16.445,0.0,1.0,62.27
1180,hdd,sata,proshop:2822803,"Lenovo - kiintolevy- 6 teratavua- SATA 6 Gb/s Kovalevy - 6 TB - 3.5"" - 7200 rpm - SATA-600 - cache",373.85,373.85,https://proshop.fi/Kovalevy/Lenovo-kiintolevy-6-teratavua-SATA-6-Gbs-Kovalevy-6-TB-35-7200-rpm-SATA-600-cache/2822803,proshop,,Lenovo,16.434,0.0,6.0,62.308
281,hdd,sata,jimms:150832,"Western Digital 2TB Ultrastar DC HA210, sisäinen 3.5"" kiintolevy, SATA III, 7200 rpm, 128MB",124.9,124.9,https://www.jimms.fi/fi/Product/Show/150832/1w10002/western-digital-2tb-ultrastar-dc-ha210-sisainen-3-5-kiintolevy-sata-iii-7200-rpm-128mb,jimms,1W10002,Western Digital,16.397,0.0,2.0,62.45
508,ssd,m2,jimms:169403,"Transcend 2TB M.2 SSD 830S, M.2 SSD-levy, SATA III, 560/520 MB/s",124.9,124.9,https://www.jimms.fi/fi/Product/Show/169403/ts2tmts830s/transcend-2tb-m-2-ssd-830s-m-2-ssd-levy-sata-iii-560-520-mb-s,jimms,TS2TMTS830S,Transcend,16.397,0.0,2.0,62.45
1726,hdd,sata,proshop:2369324,"WD Punainen Plus NAS 10EFRX (CMR) Kovalevy - 1 TB - 3.5"" - 5400 rpm - SATA-600 - 64 MB cache",62.46,62.46,https://proshop.fi/Kovalevy/WD-Punainen-Plus-NAS-10EFRX-CMR-Kovalevy-1-TB-35-5400-rpm-SATA-600-64-MB-cache/2369324,proshop,,Western Digital,16.394,0.0,1.0,62.46
472,ssd,sata,jimms:169159,"Samsung 4TB 870 EVO, 2.5"" SSD-levy, SATA III, 560/530 MB/s",249.9,249.9,https://www.jimms.fi/fi/Product/Show/169159/mz-77e4t0b-eu/samsung-4tb-870-evo-2-5-ssd-levy-sata-iii-560-530-mb-s,jimms,MZ-77E4T0B/EU,Samsung,16.391,0.0,4.0,62.475
121,ssd,sata,verk:686758,"Samsung 870 EVO SSD 4 Tt 2,5"" SATA3 -SSD-kovalevy",249.99,249.99,https://verk.com/686758,verkkokauppa,MZ-77E4T0B/EU,Samsung,16.385,0.0,4.0,62.498
